"URL","IS SENIOR","PRICE","HOA/MONTH","SCHOOL SCORE","SCHOOL DISTANCE","SCHOOL NAME","DRIVE DISTANCE(KM)","DRIVE DURATION(MIN)","DAYS ON MARKET","PROPERTY TYPE","CITY","LOCATION","ZIP","BEDS","BATHS","SQUARE FEET","YEAR BUILT","FAVORITE","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME"
"http://www.redfin.com/CA/Berkeley/1525-Parker-St-94703/home/1729334","N","850000","","9","0.5","Washington Elementary School","76.2","55","12","Single Family Residential","Berkeley","Berkeley","94703","3","2.0","1289","1921","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Oakland/1983-Linden-St-94607/home/12118356","N","650000","265","1","0.5","Martin Luther King, Junior. Elementary School","70.4","48","12","Condo/Co-op","Oakland","Alameda County","94607","4","3.0","1587","2007","N","",""
"http://www.redfin.com/CA/Fremont/3235-Greenwood-Dr-94536/home/1694242","N","899000","","10","0.9","Parkmont Elementary School","34.9","30","12","Single Family Residential","Fremont","Parkmont","94536","3","2.0","1892","1950","N","",""
"http://www.redfin.com/CA/Livermore/936-Dolores-St-94550/home/952657","N","499950","285","8","0.9","Jackson Avenue Elementary School","54.2","45","12","Townhouse","Livermore","Carrigan Commons","94550","4","2.5","1541","1981","N","",""
"http://www.redfin.com/CA/Fremont/3947-Great-Salt-Lake-Ter-94555/home/1698494","N","450000","450","9","1.5","Warwick Elementary School","36.8","27","12","Townhouse","Fremont","Gentry Courts","94555","3","1.5","1104","1971","N","",""
"http://www.redfin.com/CA/Dublin/7135-Calistoga-Ln-94568/home/143249325","N","820000","342","10","2.9","Dublin High School","59.2","44","13","Condo/Co-op","Dublin","Dublin","94568","4","3.5","2160","2018","N","August-26-2017 11:00 AM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/Dublin/3998-Windsor-Way-94568/home/143249224","N","800000","342","10","2.9","Dublin High School","59.2","44","13","Condo/Co-op","Dublin","Dublin","94568","3","3.5","1962","2017","N","",""
"http://www.redfin.com/CA/Oakland/1431-Myrtle-St-94607/home/17187364","N","697000","","1","0.2","Martin Luther King, Junior. Elementary School","70.0","48","13","Single Family Residential","Oakland","Oakland","94607","3","2.5","1500","2003","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/1551-Denton-Ave-94545/home/143240671","N","813369","","5","0.7","Eden Gardens Elementary School","47.6","36","13","Single Family Residential","Hayward","Prism","94545","4","2.5","1693","2017","N","",""
"http://www.redfin.com/CA/Oakland/4086-Laguna-Ave-94602/home/1483271","N","699000","","7","0.3","Sequoia Elementary School","71.1","49","13","Single Family Residential","Oakland","Fruitvale-Laurel","94602","3","2.0","1359","1950","N","",""
"http://www.redfin.com/CA/Fremont/788-Gallegos-Ter-94539/home/1351391","N","749000","383","10","0.9","Joshua Chadbourne Elementary School","28.9","25","13","Townhouse","Fremont","Mission Villas","94539","2","1.0","791","1970","Y","August-26-2017 01:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/Fremont/46918-Lundy-Ter-94539/unit-3/home/2005014","N","599000","330","10","0.2","James Leitch Elementary School","22.7","20","13","Condo/Co-op","FREMONT","FREMONT","94539","2","1.5","1018","1981","N","August-26-2017 11:00 AM","August-26-2017 04:15 PM"
"http://www.redfin.com/CA/Sunol/2549-Kilkare-Rd-94586/home/1914860","N","699000","40","10","2.2","Phoebe Apperson Hearst Elementary School","43.4","38","14","Single Family Residential","Sunol","Kilkare Woods","94586","3","2.0","1660","1928","N","",""
"http://www.redfin.com/CA/Emeryville/5534-Doyle-St-94608/home/113746794","N","798000","","3","0.6","Anna Yates Elementary School","76.5","53","14","Condo/Co-op","Emeryville","Emeryville","94608","2","1.5","1210","2017","N","",""
"http://www.redfin.com/CA/Emeryville/5532-Doyle-St-94608/home/1331082","N","498000","","3","0.6","Anna Yates Elementary School","76.5","53","14","Single Family Residential","Emeryville","Emeryville","94608","1","1.5","544","2017","N","",""
"http://www.redfin.com/CA/Oakland/3542-Gray-St-94601/home/866991","N","650000","","2","0.4","Global Family School","64.4","48","14","Single Family Residential","Oakland","Fruitvale","94601","3","2.0","1067","1915","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/685-Harmony-Ct-94541/home/560455","N","679000","","2","0.6","Colonial Acres Elementary School","53.7","38","14","Single Family Residential","Hayward","Hayward","94541","4","3.0","1650","1942","N","",""
"http://www.redfin.com/CA/Berkeley/1515-Alcatraz-Ave-94703/home/1953665","N","799900","","9","0.4","Malcolm X Elementary School","74.8","52","14","Single Family Residential","Berkeley","Berkeley","94703","5","2.0","1633","1896","N","",""
"http://www.redfin.com/CA/Oakland/1727-MacArthur-Blvd-94602/home/1404158","N","549000","","7","0.4","Glenview Elementary School","72.5","49","14","Single Family Residential","Oakland","Diamond District","94602","3","1.5","1045","1912","N","",""
"http://www.redfin.com/CA/Fremont/46824-Winema-Cmn-94539/home/1887558","N","588800","320","10","0.3","James Leitch Elementary School","22.5","20","14","Condo/Co-op","FREMONT","FREMONT","94539","2","2.0","897","1985","N","",""
"http://www.redfin.com/CA/Oakland/5405-Carlton-St-94618/unit-304/home/2017807","N","799000","549","3","0.7","Piedmont Avenue Elementary School","75.3","53","14","Condo/Co-op","Oakland","Rockridge","94618","2","2.0","1486","1966","N","",""
"http://www.redfin.com/CA/Dublin/3505-Capoterra-Way-94568/home/17183729","N","689900","385","10","0.3","Harold William Kolb","57.1","42","14","Condo/Co-op","Dublin","Dublin Ranch","94568","2","2.5","1435","2007","N","",""
"http://www.redfin.com/CA/Castro-Valley/4053-Greenacre-Rd-94546/home/1846264","N","799000","","8","0.3","Marshall Elementary School","56.9","41","14","Single Family Residential","Castro Valley","Castro Valley","94546","3","1.0","1371","1953","N","",""
"http://www.redfin.com/CA/Fremont/4327-Tehama-Ave-94538/home/1057694","N","899888","","7","0.2","Brier Elementary School","30.1","25","14","Single Family Residential","Fremont","Sundale","94538","4","2.0","1682","1963","N","",""
"http://www.redfin.com/CA/Hayward/315-Victoria-Pl-94544/home/56975475","N","755000","168","2","0.4","Park Elementary School","47.0","36","14","Single Family Residential","Hayward","Regency","94544","3","2.5","1938","2015","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Alameda/26-Brehaut-Ct-94502/home/1291768","N","768000","155","9","0.5","Bay Farm","65.2","49","14","Single Family Residential","Alameda","Normandy","94502","2","2.0","","1989","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Alameda/3216-Fir-Ave-94502/home/1389848","N","799000","365","10","0.8","Amelia Earhart Elementary School","64.5","48","14","Townhouse","Alameda","Bay Farm Island","94502","4","2.5","1730","1969","N","",""
"http://www.redfin.com/CA/Oakland/2726-60th-Ave-94605/home/1363222","N","599000","","3","0.6","Greenleaf Elementary School","63.7","48","14","Single Family Residential","Oakland","E Oakland","94605","3","2.0","1878","1922","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/388-51st-St-94609/home/1455836","N","749000","325","3","0.7","Piedmont Avenue Elementary School","73.8","50","14","Single Family Residential","Oakland","Temescal","94609","2","1.5","1246","1987","N","",""
"http://www.redfin.com/CA/Oakland/1401-E-36th-St-94602/home/1902434","N","589000","","5","0.5","Bella Vista Elementary School","72.1","49","14","Single Family Residential","Oakland","Glenview","94602","2","1.5","1078","1924","N","",""
"http://www.redfin.com/CA/Fremont/3337-Howard-Cmn-94536/home/1061182","N","555000","279","10","0.6","Parkmont Elementary School","33.3","29","15","Townhouse","Fremont","Parkmont Vil Grn","94536","2","1.5","1024","1971","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Livermore/400-Persimmon-Cmn-94551/unit-5/home/143118121","N","736948","358","7","1.0","Rancho Las Positas Elementary School","54.7","44","15","Condo/Co-op","Livermore","Livermore","94551","3","2.5","1398","2016","N","",""
"http://www.redfin.com/CA/San-Leandro/396-Haas-Ave-94577/home/1499922","N","699000","","3","0.3","Washington Elementary School","58.3","44","15","Single Family Residential","San Leandro","San Leandro","94577","4","2.0","1924","1938","N","",""
"http://www.redfin.com/CA/Berkeley/1640-63rd-St-94703/home/1802275","N","849000","","9","0.4","Malcolm X Elementary School","74.4","51","15","Single Family Residential","Berkeley","Santa Fe","94703","2","2.0","1134","1914","N","",""
"http://www.redfin.com/CA/Pleasanton/211-Birch-Creek-Dr-94566/home/22657216","N","829950","273","9","0.3","Valley View Elementary School","46.8","37","15","Townhouse","Pleasanton","Birch Terrace","94566-6703","4","3.0","2009","2007","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Newark/5791-Bellflower-Dr-94560/home/1908544","N","739000","","9","0.2","Birch Grove Primary","31.1","25","15","Single Family Residential","Newark","Newark","94560","2","2.0","1168","1986","N","",""
"http://www.redfin.com/CA/Oakland/3901-Ave-Ave-94619/home/143193269","N","599000","","","","","71.0","52","15","Single Family Residential","Oakland","Upper Laurel","94619-1434","3","2.0","1233","1987","N","August-27-2017 02:00 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Hayward/3399-Saddle-Dr-94541/home/1723890","N","729950","","3","0.6","East Avenue Elementary School","51.4","43","15","Single Family Residential","Hayward","Hayward Hills","94541-5727","4","2.0","1786","1964","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Dublin/Tramore-at-Irongate/Residence-2A/home/112390420","N","889880","","10","0.4","Harold William Kolb","57.6","43","","Single Family Residential","Dublin","Tramore at Irongate","94568","3","3.5","2076","","N","",""
"http://www.redfin.com/CA/Alameda/214-Cypress-St-94501/unit-L/home/12170551","N","459000","267","4","0.4","Ruby Bridges Elementary School","71.5","52","15","Townhouse","Alameda","Woodstock","94501","2","1.0","800","1941","N","",""
"http://www.redfin.com/CA/Dublin/7619-Carlow-Way-94568/home/1772992","N","629000","","9","0.2","Murray Elementary School","55.0","40","15","Single Family Residential","Dublin","Dublin","94568","3","2.0","1080","1963","N","",""
"http://www.redfin.com/CA/San-Leandro/1277-Amber-Ct-94577/home/1983599","N","698000","48","4","0.8","Wilson Elementary School","57.0","41","15","Single Family Residential","San Leandro","Davis Tract","94577","4","2.5","1742","1995","N","",""
"http://www.redfin.com/CA/Oakland/4727-Davenport-Ave-94619/home/1809304","N","769000","","2","0.9","Melrose Leadership Academy","67.4","46","15","Single Family Residential","Oakland","Redwood Heights","94619","3","2.0","1165","1945","N","August-27-2017 01:00 PM","August-27-2017 05:00 PM"
"http://www.redfin.com/CA/Hayward/325-Toscana-Way-94545/home/22647876","N","799000","113","5","0.8","Eden Gardens Elementary School","47.6","36","16","Single Family Residential","Hayward","Mt Eden","94545","4","2.5","1998","2010","N","",""
"http://www.redfin.com/CA/San-Leandro/16622-Cowell-St-94578/home/1300889","N","789000","","8","0.3","Stanton Elementary School","55.9","40","16","Single Family Residential","San Leandro","San Leandro Hlls","94578","3","2.5","1850","1963","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/758-Kingston-Ave-94611/unit-305/home/771169","N","475000","450","3","0.4","Piedmont Avenue Elementary School","73.8","50","16","Condo/Co-op","Oakland","Piedmont Avenue","94611","1","1.0","826","1965","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Castro-Valley/20934-Francis-St-94546/home/818521","N","766500","","8","0.4","Castro Valley Elementary School","55.6","40","16","Single Family Residential","Castro Valley","Castro Valley","94546","3","1.0","1092","1940","N","",""
"http://www.redfin.com/CA/Livermore/400-Persimmon-Cmn-94551/unit-1/home/143118115","N","732539","358","7","1.0","Rancho Las Positas Elementary School","54.7","44","16","Condo/Co-op","Livermore","Livermore","94551","3","2.5","1413","2016","N","",""
"http://www.redfin.com/CA/Castro-Valley/17700-Trenton-Dr-94546/home/2046183","N","798800","","10","0.3","Proctor Elementary School","59.2","45","16","Single Family Residential","Castro Valley","Beaumont Estates","94546","3","2.0","1526","1961","N","",""
"http://www.redfin.com/CA/San-Mateo/800-N-El-Camino-Real-94401/unit-104/home/113818139","N","785000","550","3","0.3","San Mateo Park Elementary School","43.8","32","1","Condo/Co-op","SAN MATEO","SAN MATEO","94401","2","2.0","1378","1990","N","",""
"http://www.redfin.com/CA/Pacifica/234-Clifton-Rd-94044/home/1912688","N","819000","","6","0.5","Sunset Ridge Elementary School","65.3","42","1","Single Family Residential","PACIFICA","PACIFICA","94044","3","2.0","1100","1952","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/South-San-Francisco/531-Brosnan-Ct-94080/home/951476","N","490000","430","6","0.4","Sunshine Gardens Elementary School","59.3","42","1","Condo/Co-op","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","1","1.0","790","1980","N","",""
"http://www.redfin.com/CA/La-Honda/60-Sequoia-Dr-94020/home/914795","N","620000","365","","","","57.3","52","1","Single Family Residential","LA HONDA","LA HONDA","94020","3","1.0","800","1948","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Burlingame/107-El-Camino-Real-94010/unit-101/home/1004822","N","645000","484","9","0.5","Washington Elementary School","44.3","33","1","Condo/Co-op","BURLINGAME","BURLINGAME","94010","1","1.0","819","2000","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/240-N-Bayshore-Blvd-94401/unit-319/home/1555534","N","598888","450","5","1.2","Horrall Elementary School","41.7","29","1","Condo/Co-op","SAN MATEO","SAN MATEO","94401","2","2.0","1020","1984","N","",""
"http://www.redfin.com/CA/Pacifica/647-Big-Bend-Dr-94044/home/1987030","N","889000","","8","1.0","Ortega Elementary School","75.2","53","1","Single Family Residential","PACIFICA","PACIFICA","94044","4","2.0","1360","1971","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/120-Shelter-Cove-Dr-94019/home/730079","N","888000","8","6","2.6","Farallone View Elementary School","65.3","53","1","Single Family Residential","EL GRANADA","EL GRANADA","94019","3","2.0","1800","1970","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/376-Imperial-Way-94015/unit-302/home/1887890","N","588000","389","7","0.4","Junipero Serra Elementary School","59.9","40","1","Condo/Co-op","DALY CITY","DALY CITY","94015","2","2.0","1065","1974","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/1909-Pine-Ct-94014/home/2022679","N","649000","318","4","0.8","Bayshore Elementary School","62.1","44","1","Condo/Co-op","Daly City","Southern Hills","94014","3","2.0","1254","1990","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Redwood-City/501-Redwood-Ave-94061/home/1947268","N","899000","","5","0.3","Hawes Elementary School","29.9","24","1","Single Family Residential","REDWOOD CITY","REDWOOD CITY","94061","2","1.0","590","1924","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Palo-Alto/315-Poe-St-94301/home/671859","N","900000","165","10","1.0","Addison Elementary School","23.0","22","1","Condo/Co-op","PALO ALTO","PALO ALTO","94301","1","1.0","737","1960","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Redwood-City/1156-Woodside-Rd-94061/home/1327516","N","799000","580","7","0.5","Henry Ford Elementary School","31.2","27","1","Condo/Co-op","REDWOOD CITY","REDWOOD CITY","94061","2","2.0","1056","1986","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/1617-S-Norfolk-St-94401/home/719949","N","889500","","6","0.2","Parkside Elementary School","39.7","29","1","Single Family Residential","SAN MATEO","SAN MATEO","94401","3","2.0","1040","1954","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Bruno/1981-Pinecrest-Dr-94066/home/1971072","N","899000","","7","0.2","Rollingwood Elementary School","57.2","38","1","Single Family Residential","SAN BRUNO","SAN BRUNO","94066","4","4.0","1440","1961","N","August-27-2017 01:30 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/San-Mateo/1631-Marina-Ct-94403/unit-C/home/1755713","N","649888","424","6","0.9","Parkside Elementary School","37.9","28","2","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","1.0","1054","1961","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/169-Mateo-Ave-94014/home/562584","N","799888","","7","0.6","Margaret Pauline Brown Elementary School","62.8","43","2","Single Family Residential","DALY CITY","DALY CITY","94014","4","3.0","1180","1968","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/South-San-Francisco/71-Appian-Way-94080/unit-A/home/1576689","N","679000","439","9","0.5","Monte Verde Elementary School","57.2","38","2","Condo/Co-op","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","2","2.5","1197","1984","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Pacifica/459-Monterey-Rd-94044/home/1713955","N","799000","","6","0.2","Sunset Ridge Elementary School","65.7","43","2","Single Family Residential","PACIFICA","PACIFICA","94044","3","2.0","1350","1957","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/3041-Los-Prados-St-94403/unit-206/home/113803322","N","659888","385","6","1.4","Parkside Elementary School","37.5","27","3","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","2.0","956","1963","N","August-26-2017 12:00 PM","August-26-2017 07:00 PM"
"http://www.redfin.com/CA/East-Palo-Alto/2668-Gonzaga-St-94303/home/1268942","N","849000","","1","0.2","Costano Elementary School","22.4","21","3","Single Family Residential","EAST PALO ALTO","EAST PALO ALTO","94303","4","2.0","1250","1952","N","August-27-2017 01:00 PM","August-27-2017 03:00 PM"
"http://www.redfin.com/CA/San-Mateo/819-N-Humboldt-St-94401/unit-406/home/17308643","N","679000","540","7","3.7","Laurel Elementary School","42.3","29","3","Condo/Co-op","SAN MATEO","SAN MATEO","94401","2","1.0","974","1965","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/80-Canterbury-Ave-94015/home/2051606","N","799000","","7","0.4","Junipero Serra Elementary School","61.2","42","4","Single Family Residential","DALY CITY","DALY CITY","94015","3","1.0","1220","1965","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/370-Imperial-Way-94015/unit-219/home/2035088","N","545000","388","7","0.5","Junipero Serra Elementary School","60.2","41","4","Condo/Co-op","DALY CITY","DALY CITY","94015","2","2.0","1065","1974","N","August-27-2017 01:00 PM","August-27-2017 03:00 PM"
"http://www.redfin.com/CA/Redwood-City/70-Cape-Hatteras-Ct-94065/home/1833436","N","725000","310","10","0.6","Redwood Shores Elementary School","35.5","28","4","Condo/Co-op","REDWOOD CITY","REDWOOD CITY","94065","1","1.0","811","1979","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Menlo-Park/1370-Henderson-Ave-94025/home/1600267","N","795000","","2","0.2","Belle Haven Elementary School","23.3","20","4","Single Family Residential","MENLO PARK","MENLO PARK","94025","2","2.0","1000","1952","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Burlingame/1137-Paloma-Ave-94010/unit-00000K/home/682545","N","899000","350","10","0.5","Roosevelt Elementary School","46.0","33","4","Townhouse","BURLINGAME","BURLINGAME","94010","1","1.5","950","2007","N","",""
"http://www.redfin.com/CA/Daly-City/62-Bismark-St-94014/home/1511959","N","748000","","6","0.4","John F. Kennedy Elementary School","63.6","45","4","Single Family Residential","DALY CITY","DALY CITY","94014","3","1.0","1270","1949","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Pacifica/2259-Oceana-Blvd-94044/home/2010596","N","849999","","6","1.6","Sunset Ridge Elementary School","67.4","44","4","Single Family Residential","PACIFICA","PACIFICA","94044","4","2.0","1895","1989","N","",""
"http://www.redfin.com/CA/Pacifica/245-Shoreview-Ave-94044/home/584244","N","799000","","6","1.3","Sunset Ridge Elementary School","67.3","45","4","Single Family Residential","PACIFICA","PACIFICA","94044","3","2.0","1460","1953","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/South-San-Francisco/1-Mandalay-Pl-94080/unit-1010/home/1907421","N","825000","510","8","1.0","Brisbane Elementary School","56.3","38","4","Condo/Co-op","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","2","2.0","1440","2004","N","",""
"http://www.redfin.com/CA/Redwood-City/601-Leahy-St-94061/unit-306/home/1993257","N","828000","425","6","0.9","Selby Lane Elementary School","30.1","25","5","Condo/Co-op","REDWOOD CITY","REDWOOD CITY","94061","3","2.0","1555","1975","N","August-25-2017 06:30 PM","August-25-2017 08:30 PM"
"http://www.redfin.com/CA/Redwood-City/218-Alden-St-94063/home/1094115","N","700000","460","6","1.6","Clifford Elementary School","30.4","23","5","Townhouse","REDWOOD CITY","REDWOOD CITY","94063","2","1.5","1026","1980","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/1017-Dwight-Ave-94019/home/2049494","N","775000","","4","2.1","El Granada Elementary School","59.4","46","6","Single Family Residential","HALF MOON BAY","HALF MOON BAY","94019","4","2.5","2450","1963","N","",""
"http://www.redfin.com/CA/Half-Moon-Bay/555-Santiago-Ave-94019/home/2056314","N","800000","","4","0.1","El Granada Elementary School","63.5","51","7","Single Family Residential","EL GRANADA","EL GRANADA","94019","2","1.0","1030","1925","N","August-26-2017 12:00 PM","August-26-2017 02:00 PM"
"http://www.redfin.com/CA/Pacifica/257-El-Dorado-Dr-94044/home/1840413","N","900000","25","6","0.6","Sunset Ridge Elementary School","62.0","44","7","Single Family Residential","PACIFICA","PACIFICA","94044","5","2.0","1699","1963","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/14-S-Norfolk-St-94401/home/703864","N","889000","","5","0.8","Horrall Elementary School","41.2","29","7","Single Family Residential","SAN MATEO","SAN MATEO","94401","4","2.0","1260","1944","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Pacifica/1367-Terra-Nova-Blvd-94044/home/656481","N","620000","365","8","0.2","Ortega Elementary School","73.8","51","7","Townhouse","PACIFICA","PACIFICA","94044","2","1.5","960","1972","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Redwood-City/1614-Hudson-St-94061/unit-315/home/1704306","N","535000","607","5","0.5","Hawes Elementary School","29.7","24","7","Condo/Co-op","REDWOOD CITY","REDWOOD CITY","94061","2","1.0","850","1964","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/South-San-Francisco/13-Bradford-Dr-94080/home/1613327","N","875000","","9","1.0","Buri Buri Elementary School","61.1","43","7","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","3","2.0","1570","1951","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/908-Pacific-Ave-94019/home/1616230","N","849500","","4","2.2","El Granada Elementary School","59.3","46","7","Single Family Residential","HALF MOON BAY","HALF MOON BAY","94019","3","2.0","1440","1977","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/211-Canyon-Dr-94014/home/1361872","N","849950","","5","0.3","Panorama Elementary School","63.9","47","7","Single Family Residential","Daly City","Southern Hills","94014","3","2.0","1220","1962","N","August-27-2017 01:30 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/30-Mounds-Rd-94402/unit-401/home/974267","N","899000","510","3","0.5","San Mateo Park Elementary School","43.7","33","7","Condo/Co-op","SAN MATEO","SAN MATEO","94402","2","2.0","1352","1979","N","August-26-2017 02:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Mateo/2074-S-Delaware-St-94403/unit-21/home/1921980","N","825000","300","6","0.9","Sunnybrae Elementary School","38.7","27","7","Townhouse","SAN MATEO","SAN MATEO","94403","3","2.0","1320","1993","N","",""
"http://www.redfin.com/CA/Pacifica/375-Milagra-Dr-94044/home/1739520","N","799000","","6","0.6","Sunset Ridge Elementary School","61.4","45","7","Single Family Residential","PACIFICA","PACIFICA","94044","3","1.0","1010","1954","N","August-25-2017 04:00 PM","August-25-2017 06:00 PM"
"http://www.redfin.com/CA/San-Mateo/1951-O-Farrell-St-94403/unit-306/home/1922048","N","899888","386","8","0.6","Beresford Elementary School","39.8","28","8","Condo/Co-op","SAN MATEO","SAN MATEO","94403","2","2.0","1076","1977","N","",""
"http://www.redfin.com/CA/Pacifica/438-Lewis-Ln-94044/home/1392692","N","839000","104","6","0.4","Sunset Ridge Elementary School","61.1","44","8","Townhouse","PACIFICA","PACIFICA","94044","3","2.5","1470","1995","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/East-Palo-Alto/2593-Baylor-St-94303/home/1213604","N","799000","","1","0.2","Costano Elementary School","22.2","20","8","Single Family Residential","EAST PALO ALTO","EAST PALO ALTO","94303","3","1.0","1010","1952","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Redwood-City/4062-Farm-Hill-Blvd-94061/unit-5/home/983504","N","879000","553","8","0.7","Roy Cloud Elementary School","42.4","28","8","Townhouse","REDWOOD CITY","REDWOOD CITY","94061","2","2.0","1330","1970","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/270-Coronado-St-94019/home/778826","N","729950","","4","0.5","El Granada Elementary School","63.6","51","8","Single Family Residential","EL GRANADA","EL GRANADA","94019","2","1.0","780","1959","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/South-San-Francisco/252-Ferndale-Ave-94080/home/1912828","N","689000","","6","0.2","Sunshine Gardens Elementary School","59.8","42","8","Single Family Residential","SOUTH SAN FRANCISCO","SOUTH SAN FRANCISCO","94080","2","1.0","830","1953","N","August-26-2017 01:00 PM","August-26-2017 03:00 PM"
"http://www.redfin.com/CA/Daly-City/424-Chester-St-94014/home/1492346","N","749000","","5","0.2","Susan B. Anthony Elementary School","62.5","46","8","Single Family Residential","DALY CITY","DALY CITY","94014","2","1.0","1070","1954","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Daly-City/397-Half-Moon-Ln-94015/unit-12/home/1518928","N","468888","365","7","0.4","Junipero Serra Elementary School","59.8","40","9","Townhouse","DALY CITY","DALY CITY","94015","1","1.0","788","1974","N","August-26-2017 01:30 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Half-Moon-Bay/448-Cypress-Ave-94019/home/1491716","N","625000","385","6","0.3","Alvin S. Hatch Elementary School","59.2","46","9","Condo/Co-op","HALF MOON BAY","HALF MOON BAY","94019","2","2.0","1028","1984","N","",""
"http://www.redfin.com/CA/Pacifica/1335-Hermosa-Ave-94044/home/658350","N","899999","","8","1.0","Ortega Elementary School","73.0","51","9","Single Family Residential","PACIFICA","PACIFICA","94044","4","2.0","1560","1954","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
